"title","one_liner","image_url","location","booking_url","description","date_start","time_start","attending","source","source_event_id"
"HECT㋡RS 14th Birthday: Special Guest TBA ⥊ Club_Nacht ⥊ Hobbes Music","£0-12","https://images.ra.co/d6310fb9d897dcca8c60b2c211d47bebbc113044.png","The Bongo Club, 66 Cowgate; Edinburgh, EH1 1JX;  Scotland; United Kingdom","https://ra.coevents/2333857","On Saturday 23rd May, join us as we team up with HECT㋡RS to celebrate 14 years of shindigs, questionable patter, and doing things the hard way… properly.

Running weekly at Cabaret Voltaire for the best part of a decade, HECT㋡RS became a fixture in the lives of many Edinburgh clubbers. Week in, week out, it hosted a serious run of international talent from the ’90s and beyond. Anyone in the know understands that kind of consistency doesn’t come easy - it’s graft - and it’s exactly what cemented HECT㋡RS as one of the city’s top nights.

Support on the night comes from HECT㋡RS mainstay David Elders (MFSB / Delders), alongside Hobbes.

With a big guest still to be announced, we’d recommend getting involved early. Keep your eyes peeled for this one! 

⥊

2026 Parties:

Sat 03 Jan ⥊ Club_Nacht Payback Party
Sat 31 Jan ⥊ Étienne de Crécy - WARM UP Album Tour
Sat 28 Feb ⥊ Session Victim (Live)
Sat 28 Mar ⥊ Theo Kottis (Permanent Vacation / Dekmantel)
Sat 24 April ⥊ Michelle Manetti (Femme Fraiche) [HM 13th Anniversary]
Sat 23 May ⥊ Hector's 14th Birthday w/ Special Guest TBA
Sat 20 June ⥊ Start of Summer Shindig w/ OOFT! (La Cheetah)
Sat 18 July ⥊ Bongo Closing Party w/ Special Guest TBA

+ many more to come","2026-05-23","23:00:00.000",5,"ra","2333857"
"Northern Soul Story","£10","https://images.ra.co/aaadc1194f4d170098bce93d203377f0cc1079fc.jpg","La Belle Angele, 11 Hasties Close, Edinburgh, EH1 1HJ, Scotland, United Kingdom","https://ra.coevents/2343926","","2026-05-23","18:00:00.000",1,"ra","2343926"
"Todd Edwards: Free Time","","https://images.ra.co/f9267a90d99226d255ec9c71543bf526e91ef8fe.png","Sneaky Pete's, 73 Cowgate; Edinburgh, EH1 1JW; Scotland; United Kingdom","https://ra.coevents/2310137","Grammy-award winning titan of house music, who also holds a firm place on the Mount Rushmore of UK Garage pioneers, Todd ""The God"" Edwards returns to Sneaky Pete's for a special evening DJ set at Free Time. ","2026-05-24","18:00:00.000",117,"ra","2310137"
"Feel The Real (Daytime): 6th Borough Project, Frederick","9","https://images.ra.co/3b281a36d8fd43c0cceaf84eb8b4fdcf519cb4cd.png","People's Leisure Club, 45 Lothian Street, Edinburgh, EH1 1HB","https://ra.coevents/2363735","On Sunday May 24th, 6th Borough Project join Frederick for a daytime Bank Holiday Special! It's the first back-to-back DJ set Craig Smith & The Revenge have played together in Edinburgh for 10 years. 

The 6th Borough Project (Craig Smith & The Revenge) have worked together in the studio for over 25 years, crafting quality house jams and exploring long forgotten funk and dusty disco dubs. Their output on the revered Delusions Of Grandeur label, reinforced by their extended genre-spanning back-to-back DJ sets has helped carve their reputation as trusted producers and selectors.

Joining them is Frederick, an Edinburgh-based DJ and producer whose sound has been shaped over 15 years of close mentorship with Craig Smith. Alongside this, his ongoing collaboration with Osunalde has further informed his approach, grounding his music in rhythm, spirit and depth.

Set within Edinburgh’s newest basement venue — an intimate 200-capacity space in the city centre brought to life by Paradise Palms, Kelburn Arts and The Gilded Balloon — this is a room designed for total immersion.

Step onto one of the city’s most open and welcoming dance floors, where genuine music lovers come together. Secure your tickets and dive into a night of deep house jams, long forgotten funk and dusty disco dubs.","2026-05-24","16:00:00.000",48,"ra","2363735"
"DAYS","£28-62","https://images.ra.co/93dce78a18fa92159e2a767850d093cf775247cc.jpg","The Pitt Market, 20 W Shore Rd, Granton, Edinburgh EH5 1QD","https://ra.coevents/2267178","DAYS returns to the Granton waterfront this May. We’re heading back to The Pitt Market, taking over the warehouse and yard for our best party to date.

We’ve been piecing this lineup together for a while, and the result is a proper cross-section of the sounds we’re into right now. We’ve got the heavyweights covered with Daniel Avery, DJ Seinfeld, and Helena Hauff, while Sweely brings his signature live energy. Rounding things out are Papa Nugs and MarcelDune, two selectors currently at the top of their game.

As always, the local scene is the backbone of the festival. We’ve invited a massive stack of talent from Edinburgh and further afield to make sure the energy is right from the very first set.","2026-05-30","13:00:00.000",948,"ra","2267178"
"Vibez Expansions presents: Ray Keith","10/15/20","https://images.ra.co/713049b592f3a97474a0e8ae5351803db93ee1b0.jpg","The Bongo Club, 66 Cowgate; Edinburgh, EH1 1JX;  Scotland; United Kingdom","https://ra.coevents/2354990","Expansions & Vibez Recordings from London taking over Bongo Club for some raw Jungle and pure Drum and Bass with Headline the grandfather and legend Ray Keith. ","2026-06-05","23:00:00.000",5,"ra","2354990"
"NO SCOTLAND NO PARTY","7","https://images.ra.co/2be7d08b60c97db83ed7611063d6eca9e976b5a7.jpg","Sketchy Beats Cafe, 208 Great Junction Street, Edinburgh, EH6 5LW, Scotland","https://ra.coevents/2380648","","2026-06-13","15:00:00.000",0,"ra","2380648"
"Start Of Summer Shindig: OOFT! ⥊ Ann Tweak ⥊ Hobbes ⥊ Cosmico + more ⥊ Club_Nacht","0 - £10","https://images.ra.co/312d728ea44f81a614059dece3f2cc3ae3f86a71.png","The Bongo Club, 66 Cowgate; Edinburgh, EH1 1JX;  Scotland; United Kingdom","https://ra.coevents/2333851","Summer officially starts here. On Saturday 20th June, ahead of the summer solstice, we’re pleased to welcome back our Start Of Summer Shindig, this time with a very special guest: OOFT!.

A true mainstay of Scotland’s underground for well over a decade, OOFT! (aka Ali Herron) has earned his reputation through consistently strong parties, releases and DJ sets rooted in house, disco, funk and Balearic sounds. A DJ first and foremost, his approach is musical unflashy, and forever in the know.... the kind of selector who knows how exactly to let a record breathe.

As a DJ he has held long-running residencies at some of Glasgow's top venues including theThe Sub Club, The Berkeley Suite and, more recently, weekly Sundays at La Cheetah for his KEEP ON residency with fellow Gtown veteran David Barbarossa. Beyond Glasgow, he’s toured extensively across the UK, Europe and further afield, bringing a sound that comfortably moves from slow-motion Balearic moods through underground disco to classic, soulful house.

In the studio, OOFT! has built a deep and varied catalogue, releasing on respected international labels and carving out a reputation for music that DJs actually play. His 2012 track 'Love & Soulsaving' became something of a modern underground classic moving effortlessly through DJ bags worldwide, clocking up close to three and a half million streams and selling out its vinyl run, copies of which now regularly fetch serious money second-hand.

Since the release of his debut album Intricacies Of Modern Life in 2018, the focus has shifted. While original productions continue, much of his studio time is now spent crafting bespoke edits, reworks and tweaks - tools designed purely for the dancefloor. Many are cut exclusively for his own sets, tested in the moment and never released publicly. It’s this behind-the-scenes graft - the quiet refinement of records you didn’t know you needed - that keeps OOFT! firmly in demand and endlessly trusted behind the decks.

⥊

2026 Parties:

Sat 03 Jan ⥊ Club_Nacht Payback Party
Sat 31 Jan ⥊ Étienne de Crécy - WARM UP Album Tour
Sat 28 Feb ⥊ Session Victim (Live)
Sat 28 Mar ⥊ Theo Kottis (Permanent Vacation / Dekmantel)
Sat 24 April ⥊ Michelle Manetti (Femme Fraiche) [HM 13th Anniversary]
Sat 23 May ⥊ Hector's 14th Birthday w/ Special Guest TBA
Sat 20 June ⥊ Start of Summer Shindig w/ OOFT! (La Cheetah)
Sat 18 July ⥊ Bongo Closing Party w/ Special Guest TBA

+ many more to come","2026-06-20","23:00:00.000",9,"ra","2333851"
"Refracta & Pals: FUCHSIA","","https://images.ra.co/335e1b189818d19e802175c95baa3faded4679b7.jpg","Sneaky Pete's, 73 Cowgate; Edinburgh, EH1 1JW; Scotland; United Kingdom","https://ra.coevents/2357530","REFRACTA 2026 SNEAKY PETES RESIDENCY","2026-07-09","23:00:00.000",2,"ra","2357530"
"Elrow Scotland","","https://images.ra.co/055ac3017b793a728214ae286bc5a78244b0572f.jpg","Royal Highland Centre, Ingliston, Edinburgh, EH28 8NB","https://ra.coevents/2363247","Ibiza's biggest wildest club show returns to Scotland! Expect insane production, confetti chaos, and nonstop energy! This will sell out!","2026-09-26","12:00:00.000",6,"ra","2363247"
"Portobello Grand Reggae Ball with Messenger Soundsystem - Part 4","£9.05-£17.85","https://images.ra.co/4d0b63b85e3f177b9f8404c645d4690fd376e5f7.jpg","Portobello Town Hall, 147-149 Portobello High St, Edinburgh EH15 1AF","https://ra.coevents/2268185","Edinburgh Dub Club and Messenger join forces once again for the 4th Portobello Grand Reggae Ball - Now an essential fixture in the local calendar.","2027-09-11","17:00:00.000",14,"ra","2268185"
